Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
heron,BCP_Nootsie,2022-10-27,19:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,20:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,20:10:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,20:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,20:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,20:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,20:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,21:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,21:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,21:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,21:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,21:40:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,21:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,22:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,22:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,22:20:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,22:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,22:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,22:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,23:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,23:10:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,23:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,23:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,23:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,23:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
